1, none, minecraft:the_void, MONSTER, apocalypsenow:horde_5, 10, 1, 1
14416, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_36, 20, 1, 1
14417, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_43, 20, 1, 1
14418, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_2, 20, 1, 1
14419, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_51, 20, 1, 1
14420, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_56, 20, 1, 1
14421, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_26, 20, 1, 1
14422, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_33, 20, 1, 1
14423, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_12, 20, 1, 1
14424, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_55, 20, 1, 1
14425, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_44, 20, 1, 1
14426, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_27, 20, 1, 1
14427, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_16, 20, 1, 1
14428, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_17, 20, 1, 1
14429, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_13, 20, 1, 1
14430, jungle, terralith:amethyst_rainforest, MONSTER, zombie_extreme:chainsaw, 30, 1, 1
14431, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:crawler_4, 20, 1, 1
14432, jungle, terralith:amethyst_rainforest, MONSTER, zombie_extreme:crawler, 20, 1, 1
14433, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_31, 20, 1, 1
14434, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_38, 20, 1, 1
14435, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:soldiers_02, 20, 1, 2
14436, jungle, terralith:amethyst_rainforest, MONSTER, zombie_extreme:infected_juggernaut, 20, 1, 1
14437, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_24, 20, 1, 1
14438, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_46, 20, 1, 1
14439, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_21, 20, 1, 1
14440, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:cannibal, 10, 1, 2
14441, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_1, 20, 1, 1
14442, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:horde_2, 10, 1, 1
14443, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_23, 20, 1, 1
14444, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:crawler_2, 20, 1, 1
14445, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_48, 20, 1, 1
14446, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_54, 20, 1, 1
14447, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_10, 20, 1, 1
14448, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_35, 20, 1, 1
14449, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:soldiers, 20, 2, 2
14450, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_8, 20, 1, 1
14451, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_3, 20, 1, 1
14452, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_47, 20, 1, 1
14453, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_45, 20, 1, 1
14454, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_53, 20, 1, 1
14455, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_19, 20, 1, 1
14456, jungle, terralith:amethyst_rainforest, MONSTER, zombie_extreme:runner, 20, 1, 1
14457, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_25, 20, 1, 1
14458, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_30, 20, 1, 1
14459, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_39, 20, 1, 1
14460, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:horde_1, 10, 1, 1
14461, jungle, terralith:amethyst_rainforest, MONSTER, zombie_extreme:ram, 15, 1, 1
14462, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_37, 20, 1, 1
14463, jungle, terralith:amethyst_rainforest, MONSTER, zombie_extreme:assasin_black_ops, 15, 1, 1
14464, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_52, 20, 1, 1
14465, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_42, 20, 1, 1
14466, jungle, terralith:amethyst_rainforest, MONSTER, zombie_extreme:divided, 20, 1, 1
14467, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:crawler_3, 20, 1, 1
14468, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_34, 20, 1, 1
14469, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:horde_3, 10, 1, 1
14470, jungle, terralith:amethyst_rainforest, MONSTER, zombie_extreme:infected_hazmat, 20, 1, 1
14471, jungle, terralith:amethyst_rainforest, MONSTER, zombie_extreme:boomer, 20, 1, 1
14472, jungle, terralith:amethyst_rainforest, MONSTER, zombie_extreme:military, 15, 1, 1
14473, jungle, terralith:amethyst_rainforest, MONSTER, zombie_extreme:infected_police, 30, 1, 1
14474, jungle, terralith:amethyst_rainforest, MONSTER, zombie_extreme:demolisher, 10, 1, 1
14475, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_57, 20, 1, 1
14476, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_4, 20, 1, 1
14477, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:runner_41, 20, 1, 1
14478, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:hunter, 20, 4, 4
14479, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:military_02, 10, 4, 4
14480, jungle, terralith:amethyst_rainforest, MONSTER, zombie_extreme:goon, 15, 1, 1
14481, jungle, terralith:amethyst_rainforest, MONSTER, apocalypsenow:walker_20, 20, 1, 1
14482, jungle, terralith:amethyst_rainforest, CREATURE, apocalypsenow:survivor_4, 10, 1, 1
14483, jungle, terralith:amethyst_rainforest, CREATURE, apocalypsenow:survivor_1, 10, 1, 1
14484, jungle, terralith:amethyst_rainforest, CREATURE, apocalypsenow:survivor_9, 10, 1, 1
14485, jungle, terralith:amethyst_rainforest, CREATURE, apocalypsenow:rat, 20, 4, 4
14486, jungle, terralith:amethyst_rainforest, CREATURE, apocalypsenow:survivor_6, 10, 1, 1
14487, jungle, terralith:amethyst_rainforest, CREATURE, apocalypsenow:survivor_7, 10, 1, 1
14488, jungle, terralith:amethyst_rainforest, CREATURE, apocalypsenow:survivor_2, 10, 1, 1
14489, jungle, terralith:amethyst_rainforest, CREATURE, apocalypsenow:survivor_8, 10, 1, 1
14490, jungle, terralith:amethyst_rainforest, CREATURE, kevin_trophy:kevmo, 10, 1, 1
14491, jungle, terralith:amethyst_rainforest, CREATURE, apocalypsenow:survivor_10, 10, 1, 1
14492, jungle, terralith:amethyst_rainforest, CREATURE, apocalypsenow:survivor_5, 10, 1, 1
14493, jungle, terralith:amethyst_rainforest, CREATURE, apocalypsenow:survivor_3, 10, 1, 1
14494, jungle, terralith:amethyst_rainforest, CREATURE, apocalypsenow:cockroach, 30, 5, 8
14495, jungle, terralith:amethyst_rainforest, AMBIENT, apocalypsenow:looter_1, 10, 1, 2
14496, nether, incendium:toxic_heap, MONSTER, apocalypsenow:horde_5, 10, 1, 1
14497, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_5, 20, 1, 1
14498, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_49, 20, 1, 1
14499, nether, incendium:toxic_heap, MONSTER, apocalypsenow:horde_4, 10, 1, 1
14500, nether, incendium:toxic_heap, MONSTER, zombie_extreme:fetus, 20, 1, 1
14501, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_50, 20, 1, 1
14502, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_11, 20, 1, 1
14503, nether, incendium:toxic_heap, MONSTER, apocalypsenow:looter_2, 10, 1, 1
14504, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_14, 20, 1, 1
14505, nether, incendium:toxic_heap, MONSTER, kevin_trophy:blister_zombie, 12, 1, 3
14506, nether, incendium:toxic_heap, MONSTER, kevin_trophy:crawler_zombie, 10, 1, 3
14507, nether, incendium:toxic_heap, MONSTER, zombie_extreme:infected, 20, 1, 2
14508, nether, incendium:toxic_heap, MONSTER, apocalypsenow:looter_3, 10, 1, 1
14509, nether, incendium:toxic_heap, MONSTER, apocalypsenow:military_01, 10, 4, 4
14510, nether, incendium:toxic_heap, MONSTER, apocalypsenow:crawler_1, 20, 1, 1
14511, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_18, 20, 1, 1
14512, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_6, 20, 1, 1
14513, nether, incendium:toxic_heap, MONSTER, kevin_trophy:spitter_zombie, 10, 1, 1
14514, nether, incendium:toxic_heap, MONSTER, kevin_trophy:zombie_brute, 10, 1, 2
14515, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_9, 20, 1, 1
14516, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_29, 20, 1, 1
14517, nether, incendium:toxic_heap, MONSTER, zombie_extreme:night_hunter, 20, 1, 1
14518, nether, incendium:toxic_heap, MONSTER, apocalypsenow:looter_5, 10, 1, 1
14519, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_32, 20, 1, 1
14520, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_15, 20, 1, 1
14521, nether, incendium:toxic_heap, MONSTER, zombie_extreme:bomber, 30, 1, 1
14522, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_28, 20, 1, 1
14523, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_7, 20, 1, 1
14524, nether, incendium:toxic_heap, MONSTER, apocalypsenow:military_medic, 10, 1, 1
14525, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_22, 20, 1, 1
14526, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_40, 20, 1, 1
14527, nether, incendium:toxic_heap, MONSTER, zombie_extreme:infected_military, 20, 1, 1
14528, nether, incendium:toxic_heap, MONSTER, apocalypsenow:looter_4, 10, 1, 1
14529, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_36, 20, 1, 1
14530, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_43, 20, 1, 1
14531, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_2, 20, 1, 1
14532, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_51, 20, 1, 1
14533, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_56, 20, 1, 1
14534, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_26, 20, 1, 1
14535, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_33, 20, 1, 1
14536, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_12, 20, 1, 1
14537, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_55, 20, 1, 1
14538, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_44, 20, 1, 1
14539, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_27, 20, 1, 1
14540, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_16, 20, 1, 1
14541, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_17, 20, 1, 1
14542, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_13, 20, 1, 1
14543, nether, incendium:toxic_heap, MONSTER, zombie_extreme:chainsaw, 30, 1, 1
14544, nether, incendium:toxic_heap, MONSTER, apocalypsenow:crawler_4, 20, 1, 1
14545, nether, incendium:toxic_heap, MONSTER, zombie_extreme:crawler, 20, 1, 1
14546, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_31, 20, 1, 1
14547, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_38, 20, 1, 1
14548, nether, incendium:toxic_heap, MONSTER, apocalypsenow:soldiers_02, 20, 1, 2
14549, nether, incendium:toxic_heap, MONSTER, zombie_extreme:infected_juggernaut, 20, 1, 1
14550, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_24, 20, 1, 1
14551, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_46, 20, 1, 1
14552, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_21, 20, 1, 1
14553, nether, incendium:toxic_heap, MONSTER, apocalypsenow:cannibal, 10, 1, 2
14554, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_1, 20, 1, 1
14555, nether, incendium:toxic_heap, MONSTER, apocalypsenow:horde_2, 10, 1, 1
14556, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_23, 20, 1, 1
14557, nether, incendium:toxic_heap, MONSTER, apocalypsenow:crawler_2, 20, 1, 1
14558, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_48, 20, 1, 1
14559, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_54, 20, 1, 1
14560, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_10, 20, 1, 1
14561, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_35, 20, 1, 1
14562, nether, incendium:toxic_heap, MONSTER, apocalypsenow:soldiers, 20, 2, 2
14563, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_8, 20, 1, 1
14564, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_3, 20, 1, 1
14565, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_47, 20, 1, 1
14566, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_45, 20, 1, 1
14567, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_53, 20, 1, 1
14568, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_19, 20, 1, 1
14569, nether, incendium:toxic_heap, MONSTER, zombie_extreme:runner, 20, 1, 1
14570, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_25, 20, 1, 1
14571, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_30, 20, 1, 1
14572, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_39, 20, 1, 1
14573, nether, incendium:toxic_heap, MONSTER, apocalypsenow:horde_1, 10, 1, 1
14574, nether, incendium:toxic_heap, MONSTER, zombie_extreme:ram, 15, 1, 1
14575, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_37, 20, 1, 1
14576, nether, incendium:toxic_heap, MONSTER, zombie_extreme:assasin_black_ops, 15, 1, 1
14577, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_52, 20, 1, 1
14578, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_42, 20, 1, 1
14579, nether, incendium:toxic_heap, MONSTER, zombie_extreme:divided, 20, 1, 1
14580, nether, incendium:toxic_heap, MONSTER, apocalypsenow:crawler_3, 20, 1, 1
14581, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_34, 20, 1, 1
14582, nether, incendium:toxic_heap, MONSTER, apocalypsenow:horde_3, 10, 1, 1
14583, nether, incendium:toxic_heap, MONSTER, zombie_extreme:infected_hazmat, 20, 1, 1
14584, nether, incendium:toxic_heap, MONSTER, zombie_extreme:boomer, 20, 1, 1
14585, nether, incendium:toxic_heap, MONSTER, zombie_extreme:military, 15, 1, 1
14586, nether, incendium:toxic_heap, MONSTER, zombie_extreme:infected_police, 30, 1, 1
14587, nether, incendium:toxic_heap, MONSTER, zombie_extreme:demolisher, 10, 1, 1
14588, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_57, 20, 1, 1
14589, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_4, 20, 1, 1
14590, nether, incendium:toxic_heap, MONSTER, apocalypsenow:runner_41, 20, 1, 1
14591, nether, incendium:toxic_heap, MONSTER, apocalypsenow:hunter, 20, 4, 4
14592, nether, incendium:toxic_heap, MONSTER, apocalypsenow:military_02, 10, 4, 4
14593, nether, incendium:toxic_heap, MONSTER, zombie_extreme:goon, 15, 1, 1
14594, nether, incendium:toxic_heap, MONSTER, apocalypsenow:walker_20, 20, 1, 1
14595, nether, incendium:toxic_heap, MONSTER, minecraft:zombified_piglin, 10, 1, 4
14596, nether, incendium:toxic_heap, MONSTER, minecraft:ghast, 7, 4, 4
14597, nether, incendium:toxic_heap, CREATURE, apocalypsenow:survivor_4, 10, 1, 1
14598, nether, incendium:toxic_heap, CREATURE, apocalypsenow:survivor_1, 10, 1, 1
14599, nether, incendium:toxic_heap, CREATURE, apocalypsenow:survivor_9, 10, 1, 1
14600, nether, incendium:toxic_heap, CREATURE, apocalypsenow:rat, 20, 4, 4
14601, nether, incendium:toxic_heap, CREATURE, apocalypsenow:survivor_6, 10, 1, 1
14602, nether, incendium:toxic_heap, CREATURE, apocalypsenow:survivor_7, 10, 1, 1
14603, nether, incendium:toxic_heap, CREATURE, apocalypsenow:survivor_2, 10, 1, 1
14604, nether, incendium:toxic_heap, CREATURE, apocalypsenow:survivor_8, 10, 1, 1
14605, nether, incendium:toxic_heap, CREATURE, kevin_trophy:kevmo, 10, 1, 1
14606, nether, incendium:toxic_heap, CREATURE, apocalypsenow:survivor_10, 10, 1, 1
14607, nether, incendium:toxic_heap, CREATURE, apocalypsenow:survivor_5, 10, 1, 1
14608, nether, incendium:toxic_heap, CREATURE, apocalypsenow:survivor_3, 10, 1, 1
14609, nether, incendium:toxic_heap, CREATURE, apocalypsenow:cockroach, 30, 5, 8
14610, nether, incendium:toxic_heap, AMBIENT, apocalypsenow:looter_1, 10, 1, 2
14611, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:horde_5, 10, 1, 1
14612, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:walker_5, 20, 1, 1
14613, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:runner_49, 20, 1, 1
14614, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:horde_4, 10, 1, 1
14615, nether, incendium:volcanic_deltas, MONSTER, zombie_extreme:fetus, 20, 1, 1
14616, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:runner_50, 20, 1, 1
14617, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:walker_11, 20, 1, 1
14618, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:looter_2, 10, 1, 1
14619, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:walker_14, 20, 1, 1
14620, nether, incendium:volcanic_deltas, MONSTER, kevin_trophy:blister_zombie, 12, 1, 3
14621, nether, incendium:volcanic_deltas, MONSTER, kevin_trophy:crawler_zombie, 10, 1, 3
14622, nether, incendium:volcanic_deltas, MONSTER, zombie_extreme:infected, 20, 1, 2
14623, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:looter_3, 10, 1, 1
14624, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:military_01, 10, 4, 4
14625, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:crawler_1, 20, 1, 1
14626, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:walker_18, 20, 1, 1
14627, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:walker_6, 20, 1, 1
14628, nether, incendium:volcanic_deltas, MONSTER, kevin_trophy:spitter_zombie, 10, 1, 1
14629, nether, incendium:volcanic_deltas, MONSTER, kevin_trophy:zombie_brute, 10, 1, 2
14630, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:walker_9, 20, 1, 1
14631, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:walker_29, 20, 1, 1
14632, nether, incendium:volcanic_deltas, MONSTER, zombie_extreme:night_hunter, 20, 1, 1
14633, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:looter_5, 10, 1, 1
14634, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:walker_32, 20, 1, 1
14635, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:walker_15, 20, 1, 1
14636, nether, incendium:volcanic_deltas, MONSTER, zombie_extreme:bomber, 30, 1, 1
14637, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:walker_28, 20, 1, 1
14638, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:walker_7, 20, 1, 1
14639, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:military_medic, 10, 1, 1
14640, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:walker_22, 20, 1, 1
14641, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:runner_40, 20, 1, 1
14642, nether, incendium:volcanic_deltas, MONSTER, zombie_extreme:infected_military, 20, 1, 1
14643, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:looter_4, 10, 1, 1
14644, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:runner_36, 20, 1, 1
14645, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:runner_43, 20, 1, 1
14646, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:walker_2, 20, 1, 1
14647, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:runner_51, 20, 1, 1
14648, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:runner_56, 20, 1, 1
14649, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:walker_26, 20, 1, 1
14650, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:walker_33, 20, 1, 1
14651, nether, incendium:volcanic_deltas, MONSTER, apocalypsenow:walker_12, 20, 1, 1
